Country Name,Year,Cellphone,Internetuser,Radio,Telephone,Tv,Xlpopulation,Xlrealgdp
Sierra Leone,1985,0,,775,26000,30000,3719,3904
Sierra Leone,1986,0,,803,27000,32000,3809,3767
Sierra Leone,1987,0,,832,28000,34000,3904,3965
Sierra Leone,1988,0,,862,15000,37000,4003,4072
Sierra Leone,1989,0,,893,13000,39000,4109,4164
Sierra Leone,1990,0,,925,13000,42000,4283,4335
Sierra Leone,1991,0,,949,14000,43000,4407,3988
Sierra Leone,1992,0,,973,13698.453,45000,4348,3605
Sierra Leone,1993,0,0,998,14422.965,46000,4318,3609
Sierra Leone,1994,0,0,1024,15818.728,48000,4434,3735
Sierra Leone,1995,0,0,1050,16825.852,49000,4589,3362
Sierra Leone,1996,0,101.8767,1080,17511.246,51000,4734,3530
Sierra Leone,1997,0,204.9885,1120,17815.514,53000,4892,2817
Sierra Leone,1998,0,618.1037,1160,17930.436,55000,5080,2837
Singapore,1975,0,,725,318000,421000,2263,14549
Singapore,1976,0,,757,395000,473000,2293,15588
Singapore,1977,0,,790,475000,530000,2325,16797
Singapore,1978,0,,825,540000,595000,2354,18245
Singapore,1979,0,,862,625000,668000,2384,19932
Singapore,1980,0,,900,702000,750000,2414,21865
Singapore,1981,0,,1003,775000,770000,2470,23960
Singapore,1982,0,,1119,852000,790000,2528,25601
Singapore,1983,0,,1247,923000,810000,2586,27695
Singapore,1988,10826.62,,1667,1220000,951000,2893,36491
Singapore,1989,26295.9,,1708,,987000,2966,39857
Singapore,1990,51726.3,,1750,,1025000,3039,43330
Singapore,1991,81911.23,5000.319,1822,,1054000,3096,45832
Singapore,1992,119996.3,14999.54,1865,,1089000,3152,49399
Singapore,1993,178978.4,24996.98,1909,,1124000,3209,55622
Singapore,1994,235623.1,39998.83,1954,,1162000,3268,61843
Singapore,1995,306034.7,100011.3,2000,,1200000,3326,67066
Singapore,1996,430963,299967.3,2500,,1300000,3383,72108
Singapore,1997,848667.1,500039.5,2550,,1330000,3441,77868
Singapore,1998,1094979,750191.2,2600,,1361000,3490,79025
Singapore,1999,1631254,950264.5,2650,,1392000,3532,83292
Slovak Republic,1990,0,,,714498.63,,5263,40854
Slovak Republic,1991,119.1955,,,760245.94,1502464,5283,34904
Slovak Republic,1992,1536.132,,,820418.25,1499153,5307,32641
Slovak Republic,1993,3118.558,6785.472,3324,890925.56,1913048,5329,31468
Slovak Republic,1994,5936.009,16972.39,3186,1002142.2,1976673,5352,32977
Slovak Republic,1995,12308.12,27982.78,3040,1117860.8,2036861,5368,35281
Slovak Republic,1996,28631.36,49951.66,3100,1245312.4,2063081,5379,37586
Slovak Republic,1997,199954.3,99910.91,3120,1390572.4,2157996,5388,40058
Slovak Republic,1998,472997.5,144477.4,3130,1538712.1,2219177,5393,41818
Slovak Republic,1999,663702.9,292201.9,3140,1654460,2248750,5396,42623
Slovak Republic,2000,1107628,505996.6,,1694524.4,2195520,5392,43096.1
Slovenia,1990,0,,,421784,549975.3,1969,21624
Slovenia,1991,523.0606,,708,458770.16,580067.3,1966,19695
Slovenia,1992,3502.048,,716,494557.25,585342.4,1959,18612
Slovenia,1993,6422.864,7904.259,724,521563.22,582998.4,1960,19153
Slovenia,1994,16333.23,21000.53,732,577216.5,600045.3,1965,20165
Slovenia,1995,27335.27,57071.55,740,615567.75,650816,1970,21012
Slovenia,1996,41305.41,100243.7,800,665113.88,681657.1,1974,21742
Slovenia,1997,93667.13,150086.9,805,710469.69,700419.7,1973,22730
Slovenia,1998,160795.1,198956.3,810,719575.25,706437.6,1972,23625
Slovenia,1999,630513.8,249581.9,815,756486.56,718976.9,1971,24801.5
Slovenia,2000,1214990,299849.3,,785004.31,729633.2,1973.98,25905.2
Somalia,1975,0,,68,,30,4128,4960
Somalia,1976,0,,69,,40,4238,4944
Somalia,1977,0,,75,,70,4354,6185
Somalia,1978,0,,80,,110,4678,6500
Somalia,1979,0,,83,,170,5309,6270
Somalia,1980,0,,87,,230,5791,6005
Somalia,1981,0,,91,7739.3652,310,5825,6482
Somalia,1982,0,,95,7616.8989,410,5829,6716
Somalia,1983,0,,121,7386.2031,550,6003,6098
Somalia,1984,0,,154,7079.6211,740,6207,6306
Somalia,1985,0,,200,6737.27,1000,6446,6816
Somalia,1986,0,,220,12158.065,3000,6700,7056
Somalia,1987,0,,241,11781.598,6000,6922,7409
Somalia,1988,0,,265,11614.581,16000,6900,7359
Somalia,1989,0,,291,11772.184,41000,6748,7349
Somalia,1990,0,,320,12382.736,105000,6675,7231
Somalia,1991,0,,338,12831.267,109000,6427,6505
Somalia,1992,0,,352,13013.642,112000,6057,5536
Somalia,1993,0,,368,13006.478,116000,6044,5536
Somalia,1994,0,,383,12623.664,120000,6174,5701
Somalia,1995,0,0,400,12155.999,124000,6256,5867
Somalia,1996,0,0,450,11623.396,129000,6420,6048
Somalia,1997,0,0,470,12086.945,135000,6590,6044
Somalia,1998,0,83.79712,491,16758.559,141000,6842,6044
South Africa,1975,0,,2462,1980000,95689.19,25815,110253
South Africa,1976,0,,2500,2110000,680475.3,26468,112941
South Africa,1977,0,,3875,2240000,809039.7,27130,112734
South Africa,1978,0,,4250,2365000,1035042,27809,116077
South Africa,1979,0,,6625,2504000,1841277,28506,120627
South Africa,1980,0,,8000,2662000,1877061,29252,128416
South Africa,1981,0,,8400,2933000,1957427,30018,135171
South Africa,1982,0,,8700,3209000,2048609,30829,134619
South Africa,1983,0,,9100,3472000,2141230,31664,132172
South Africa,1984,0,,9600,3648000,2514378,32523,138893
South Africa,1985,0,,10000,3890000,2795606,33406,137239
South Africa,1986,0,,10283,4058000,2890507,34156,137307
South Africa,1987,0,,10575,4236000,2984413,34894,140099
South Africa,1988,0,,10875,4462000,3076017,35640,145855
South Africa,1989,3703.307,,11183,,3256677,36406,148888
South Africa,1990,5635.985,,11500,,3671328,37191,147509
South Africa,1991,7047.847,4963.288,11762,,3772087,37962,146034
South Africa,1992,12408.27,14877.92,12083,,3868287,38746,142967
South Africa,1993,39652.72,44609.07,12413,,3965272,39481,144683
South Africa,1994,336941.5,99101.02,12752,,4833129,40165,149313
South Africa,1995,530160.5,277467.2,13100,,5176745,40864,153941
South Africa,1996,944920.9,351992.7,13400,,5651678,41551,160407
South Africa,1997,1822609,694895.4,13750,,5708061,42209,164417
South Africa,1998,3318743,1259064,14000,,5817994,42835,165239
South Africa,1999,5172178,1814470,14300,,5981702,43868.3,165768
South Africa,2000,8398996,2417267,,,6949643,44955.4,167541
South Korea,1975,0,,9278,1400000,1184000,35281,111548
South Korea,1976,0,,11000,1643000,2500000,35860,124664
South Korea,1977,0,,13000,1976000,3151000,36436,137531
South Korea,1978,0,,15000,2387000,3991820,37019,150442
South Korea,1979,0,,17000,2898000,5661320,37534,161172
South Korea,1980,0,,20000,3387000,6300000,38124,156846
South Korea,1981,0,,23000,,6552000,38723,166581
South Korea,1982,0,,26000,5158000,6834000,39326,179220
South Korea,1983,0,,30000,5948000,7118000,39910,199828
South Korea,1986,7085.441,,39800,9288000,7961000,41214,258122
South Korea,1987,10244.16,,40700,10732000,8209000,41622,287854
South Korea,1988,20325.61,,41600,12415000,8465000,42031,320301
South Korea,1989,39654.17,,42500,,8728000,42449,340751
South Korea,1990,79043.66,9879.841,43400,,9000000,42869,373150
South Korea,1991,164767.6,19838.61,43900,,9970000,43246,407582
South Korea,1992,270767.3,42816.63,44400,,11000000,43657,429744
South Korea,1993,471473.7,109927.6,44900,,12200000,44099,453344
South Korea,1994,963139.6,138414.1,45500,,13500000,44556,490745
South Korea,1995,1661160,370430.2,46000,,15000000,45018,534517
South Korea,1996,3229944,742249.9,47000,,15300000,45482,570598
South Korea,1997,7005934,1664203,47500,,15900000,45991,599190
South Korea,1998,14300000,3163276,48000,,16700000,46430,564211
South Korea,1999,23900000,11100000,48500,,17200000,46898,621535
South Korea,2000,27400000,19500000,,,17600000,47104.9,666285
Spain,1975,0,,8075,7836000,6525000,35515,323056
Spain,1976,0,,8190,8605000,6640000,35937,333729
Spain,1977,0,,9020,9528000,7000000,36367,343202
Spain,1978,0,,9241,10311000,7200000,36778,348223
Spain,1979,0,,9468,11707000,8380000,37108,348367
Spain,1980,0,,9700,11845000,9423700,37510,356062
Spain,1981,0,,10000,12386000,9611340,37741,355615
Spain,1982,0,,10300,12820000,9802710,37944,361106
Spain,1986,1693.449,,11400,14748000,11300000,38537,392978
Spain,1987,4187.406,,11600,15477000,12200000,38632,415150
Spain,1988,11471.51,,11700,,13200000,38717,436576
Spain,1989,29200.18,,11900,,14300000,38792,457262
Spain,1990,53258.5,4868.235,12000,,15500000,38851,474366
Spain,1991,108573,10011.25,12090,,15600000,39920,485126
Spain,1992,180287.1,29998.52,12180,,15700000,39008,488459
Spain,1993,257240.7,49996.06,12270,,15800000,39086,482776
Spain,1994,411862,109981.8,12360,14685000,15900000,39150,493643
Spain,1995,944961.9,150001.1,12450,15095000,16000000,39210,507054
Spain,1996,3002965,526927,13000,15413000,16100000,39270,518920
Spain,1997,4384211,1121903,13100,15854000,16200000,39323,538824
Spain,1998,6516238,1754212,13200,16289000,16300000,39371,560138
Spain,1999,15000000,2830000,13300,,16400000,39714.3,581479
Spain,2000,24500000,5537657,,,,40007.6,600784
Sri Lanka,1975,0,,530,72000,,13660,21504
Sri Lanka,1976,0,,540,,,13887,22458
Sri Lanka,1977,0,,550,74000,,14117,23316
Sri Lanka,1978,0,,700,74000,,14371,24943
Sri Lanka,1979,0,,1009,84000,9881.653,14649,26539
Sri Lanka,1980,0,,1454,84000,34489.84,14900,28079
Sri Lanka,1981,0,,1627,110000,98212.34,15152,29707
Sri Lanka,1982,0,,1821,106000,195588.4,15410,31222
Sri Lanka,1983,0,,2037,106000,243230.7,15618,32771
Sri Lanka,1984,0,,2280,100000,290112.8,15810,34103
Sri Lanka,1985,0,,2551,117000,432155.3,16021,35793
Sri Lanka,1986,0,,2702,125000,440217,16256,37307
Sri Lanka,1987,0,,2862,132000,495946.4,16495,37752
Sri Lanka,1988,0,,3031,185000,524473,16735,38770
Sri Lanka,1989,0,,3210,,543352.8,16971,39594
Sri Lanka,1990,996.3414,,3400,,591886,17193,42089
Sri Lanka,1991,1945.558,,3458,,739568.4,17391,44118
Sri Lanka,1992,3940.995,,3517,,837461.5,17587,46050
Sri Lanka,1993,6157.945,,3577,,986533.9,17823,49235
Sri Lanka,1994,28874.64,494.7338,3638,,1187361,18066,52016
Sri Lanka,1995,50728.86,988.5583,3700,,1403753,18290,54892
Sri Lanka,1996,70265.68,9892.534,3800,,1483880,18508,56955
Sri Lanka,1997,113680.7,29684.74,3850,,1682135,18721,60541
Sri Lanka,1998,174202,55000,3900,,,18934,63408
Sri Lanka,1999,256655,65000,3950,,1900000,19154,66071
Sri Lanka,2000,430202,121500,,,2100000,19424.5,69123.5
Sudan,1975,0,,1888,59000,145000,16056,14612
Sudan,1976,0,,2132,60000,184000,16570,17302
Sudan,1977,0,,2408,62000,234000,17105,19932
Sudan,1978,0,,2720,63000,299000,17712,19621
Sudan,1979,0,,3072,63000,380000,18387,17586
Sudan,1980,0,,3500,65000,484000,19064,17758
Sudan,1981,0,,3814,65000,617000,19702,18128
Sudan,1982,0,,4155,66000,785000,20367,20421
Sudan,1983,0,,4527,67000,1000000,21751,20844
Sudan,1984,0,,4933,70000,1050000,22544,19800
Sudan,1985,0,,5375,72000,1100000,23459,18557
Sudan,1986,0,,5548,72000,1150000,24181,19291
Sudan,1987,0,,5726,74000,1200000,24738,19720
Sudan,1988,0,,5909,59000,1370000,25250,19952
Sudan,1989,0,,6099,60000,1570000,25844,21518
Sudan,1990,0,,6295,62000,1800000,26628,19793
Sudan,1991,0,,6461,64000,1880000,27441,21179
Sudan,1992,0,,6639,64000,1965000,28218,22280
Sudan,1993,0,,6821,64000,2052000,28946,22904
Sudan,1994,0,0,7008,64000,2144000,29710,24118
Sudan,1995,0,0,7200,75000,2240000,30556,25179
Sudan,1996,2336.546,0,7360,99000,2300000,31548,26362
Sudan,1997,4020.525,740.6248,7550,113000,2380000,32594,28128
Sudan,1998,9177.549,2134.311,7740,121000,2460000,33551,29535
Swaziland,1975,0,,55,7000,,521,1282
Swaziland,1976,0,,60,8000,,536,1324
Swaziland,1977,0,,70,9000,100.4291,551,1364
Swaziland,1978,0,,80,10000,100.495,566,1399
Swaziland,1979,0,,80,11000,503.266,585,1424
Swaziland,1980,0,,81,12000,1008.929,607,1466
Swaziland,1981,0,,85,13000,1508.246,625,1566
Swaziland,1982,0,,89,,2002.245,641,1656
Swaziland,1983,0,,93,15000,2493.704,661,1664
Swaziland,1984,0,,97,16000,4964.603,682,1698
Swaziland,1985,0,,101,18000,7417.555,705,1804
Swaziland,1986,0,,105,20000,7885.212,728,1872
Swaziland,1987,0,,109,21000,8341.733,762,2031
Swaziland,1988,0,,113,11000,8798.355,792,1984
Swaziland,1989,0,,117,13000,12664.87,813,2111
Swaziland,1990,0,,122,14000,14568.07,840,2154
Swaziland,1991,0,,124,15000,14508.82,867,2208
Swaziland,1992,0,,128,14635.966,20260.73,894,2237
Swaziland,1993,0,,132,16261.115,22891.77,916,2310
Swaziland,1994,0,,136,18023.645,23781.82,912,2391
Swaziland,1995,0,9.8936,140,20905.176,24734,909,2463
Swaziland,1996,0,495.1919,150,22385.137,25750.53,928,2552
Swaziland,1997,0,914.0476,155,25470.984,28444.45,947,2646
Swaziland,1998,4892.542,1040.473,160,30186.984,30188.03,966,2699
Swaziland,1999,14575.4,5203.152,166,32601.004,31233,993.863,2691.71
Swaziland,2000,34211.31,10367.06,,33381.945,32137.9,1017.93,2644.88
Sweden,1975,0,,4200,5423000,3760000,8192,116198
Sweden,1976,0,,4652,5673000,3770000,8222,117428
Sweden,1977,0,,5152,5930000,3790000,8251,115553
Sweden,1978,0,,5706,6160000,3800000,8275,117577
Sweden,1979,0,,6320,6407000,3820000,8294,122092
Sweden,1980,0,,7000,6621000,3830000,8311,124130
Sweden,1981,20352.21,,7050,6888000,3840000,8320,124113
Sweden,1982,27229.46,,7120,7132000,3850000,8325,125358
Sweden,1983,36302.71,,7150,7410000,3860000,8329,127555
Sweden,1984,57914,,7200,7574000,3870000,8337,132717
Sweden,1985,73000,,7250,7742000,3880000,8350,135277
Sweden,1986,112600,,7300,7934000,3900000,8370,138381
Sweden,1987,173020.6,,7350,8094000,3930000,8398,142733
Sweden,1988,243000,,7400,8273000,3950000,8436,145946
Sweden,1989,349000,,7450,8442000,3980000,8493,149415
Sweden,1990,459501.9,49815.9,7500,8639000,4000000,8566,151451
Sweden,1991,566417.4,99690.9,7550,8733000,4040000,8617,149760
Sweden,1992,654187.7,129640.9,7600,8747000,4080000,8668,147631
Sweden,1993,772187.7,149545.3,7650,8725000,4120000,8719,144353
Sweden,1994,1375458,298785.9,7700,,4160000,8781,150296
Sweden,1995,2006524,449669.2,7750,,4200000,8827,155843
Sweden,1996,2491578,799864.4,8000,,4400000,8841,157523
Sweden,1997,3169493,2100431,8250,,4600000,8846,160643
Sweden,1998,4107923,2960157,8508,,4698768,8851,165385
Sweden,1999,5162420,3664334,8774,,4897553,8856,172728
Sweden,2000,6364025,4042744,,,5093378,8867.99,177150
Switzerland,1975,0,,4500,3913000,2050000,6404,110294
Switzerland,1976,0,,4620,4016000,2100000,6333,108745
Switzerland,1977,0,,4750,4145000,2150000,6316,111392
Switzerland,1978,0,,4870,4310000,2200000,6333,111847
Switzerland,1979,0,,5010,4465000,2250000,6351,114634
Switzerland,1980,0,,5140,4612000,2300000,6385,119909
Switzerland,1981,0,,5190,4802000,2350000,6429,121802
Switzerland,1982,0,,5250,4955000,2400000,6467,120051
Switzerland,1983,0,,5310,5113000,2450000,6482,120659
Switzerland,1984,0,,5360,5270000,2500000,6505,124311
Switzerland,1985,0,,5420,5436000,2550000,6534,128561
Switzerland,1986,0,,5470,5623000,2584000,6573,130653
Switzerland,1987,5404.979,,5510,5783000,2619000,6619,131614
Switzerland,1988,30224.75,,5560,5879000,2654000,6671,135709
Switzerland,1989,71679.7,,5600,6050000,2689000,6723,141599
Switzerland,1990,122171.1,39080.06,5650,6153000,2725000,6796,146900
Switzerland,1991,171948.2,78804.38,5763,6227000,2778000,6873,145724
Switzerland,1992,213154.2,118936.1,5846,6081000,2832000,6943,145540
Switzerland,1993,256520.2,149311.5,5929,5975000,2887000,6989,144839
Switzerland,1994,331707.6,189738.4,6014,4258000,2943000,7037,145610
Switzerland,1995,447392,250125.8,6100,4480000,3000000,7081,146345
Switzerland,1996,662953.1,322116.7,7000,4571000,3200000,7105,146811
Switzerland,1997,1041795,546644.2,7100,4688000,3310000,7113,149273
Switzerland,1998,1691455,935069.4,7200,4803000,3485349,7130,152345
Switzerland,1999,3042865,1465945,7300,5066000,3682279,7160.02,154021
Switzerland,2000,4619860,2087568,,5236000,3934110,7200.02,158072
Syria,1975,0,0,1549,194000,224000,7416,41306
Syria,1976,0,0,1232,207000,230000,7670,45834
Syria,1977,0,0,1375,225000,303290,7933,45254
Syria,1978,0,0,1519,247000,376590,8203,49202
Syria,1979,0,0,1550,275000,377000,8484,50986
Syria,1980,0,0,1792,335000,385000,8774,57097
Syria,1981,0,0,1867,429000,421000,9073,62527
Syria,1982,0,0,1945,469000,460000,9412,63857
Syria,1983,0,0,2027,512000,502000,9762,64766
Syria,1984,0,0,2112,582000,549000,10126,62131
Syria,1985,0,0,2200,616000,600000,10502,65928
Syria,1986,0,0,2364,637000,630000,10892,62670
Syria,1987,0,0,2540,653000,650000,11294,63865
Syria,1988,0,0,2729,669000,680000,11711,72342
Syria,1989,0,0,2932,,710000,12141,65860
Syria,1990,0,0,3150,,740000,12620,70894
Syria,1991,0,0,3260,,778000,13115,75927
Syria,1992,0,0,3380,,818000,13589,81318
Syria,1993,0,0,3500,,860000,14075,89938
Syria,1994,0,0,3620,,904000,14575,90388
Syria,1995,0,0,3750,,950000,15087,90840
Syria,1996,0,0,4000,,1000000,15609,92111
Syria,1997,0,4971.854,4150,,1050000,16138,94598
Syria,1998,0,9873.077,4310,,1100000,16673,96112
Syria,1999,3920.556,19602.78,4470,,1160000,17214,92315.6
Syria,2000,30000,30000,,,,17759,93958.8
Tajikistan,1990,0,,,240726.31,1003026,5303,15884
Tajikistan,1991,0,,700,257688.64,1000733,5465,14537
Tajikistan,1992,0,,720,266666.19,1098226,5571,9844
Tajikistan,1993,0,,735,264956,1099610,5638,8243
Tajikistan,1994,0,,750,268351.56,1301132,5745,6484
Tajikistan,1995,0,,780,262500.06,1498716,5835,5675
Tajikistan,1996,102.1379,,800,246958.33,1655234,5927,4724
Tajikistan,1997,322.735,,850,227528.2,1714530,6018,4803
Tajikistan,1998,427.8204,,903,225445.08,1935378,6115,5073
Tajikistan,1999,630.7684,2018.459,960,214461.23,2018459,6147.85,5204.9
Tajikistan,2000,1172.495,3032.316,,220869.86,2127675,6180.69,5546.34
Tanzania,1975,0,,232,63000,4150,16250,9693
Tanzania,1976,0,,243,66000,4200,16704,10386
Tanzania,1977,0,,254,74000,4250,17195,10678
Tanzania,1978,0,,265,82000,5750,17633,10987
Tanzania,1979,0,,277,89000,5800,18155,11122
Tanzania,1980,0,,290,93000,7200,18690,11216
Tanzania,1981,0,,304,97000,7350,19240,11092
Tanzania,1982,0,,318,99000,7510,19802,11236
Tanzania,1983,0,,333,104000,7670,20385,11186
Tanzania,1984,0,,349,109000,7830,20987,11465
Tanzania,1985,0,,365,114000,8000,21603,11438
Tanzania,1986,0,,410,117000,11000,22240,11811
Tanzania,1987,0,,460,123000,15000,22913,12413
Tanzania,1988,0,,516,131000,21000,23582,12937
Tanzania,1989,0,,579,,29000,24227,13371
Tanzania,1990,0,,650,,40000,24886,13852
Tanzania,1991,0,,1190,,45000,25567,14143
Tanzania,1992,0,,2190,,50000,26261,14228
Tanzania,1993,0,,4030,,56000,27093,14398
Tanzania,1994,388.3308,,7400,,63000,28032,14629
Tanzania,1995,3665.819,,8300,,70000,28825,15155
Tanzania,1996,9460.963,523.3961,8550,,100000,29341,15837
Tanzania,1997,21107.92,2612.375,8800,,103000,29899,16392
Tanzania,1998,39528.37,3125.643,9060,,106000,30609,16933
Tanzania,1999,52863.98,25938.8,9320,,109000,31357.2,17271.7
Tanzania,2000,185973,41281.47,,,,32084.9,17592.9
Thailand,1975,0,0,4000,312000,500000,42272,82799
Thailand,1976,0,0,4410,334000,570000,43221,90391
Thailand,1977,0,0,4870,367000,660000,44148,99304
Thailand,1978,0,0,5300,409000,760000,45057,109112
Thailand,1979,0,0,5930,451000,870000,46004,114828
Thailand,1980,0,0,6550,497000,1000000,47026,120116
Thailand,1981,0,0,6820,529000,1327000,47924,127211
Thailand,1982,0,0,7100,576000,1762000,48802,134020
Thailand,1983,0,0,7390,623000,2339000,49655,141504
Thailand,1984,0,0,7690,698000,3105000,50481,149644
Thailand,1985,0,0,8000,842000,4122000,51275,156598
Thailand,1986,845.8285,0,8400,1075000,4429000,52048,165264
Thailand,1987,6038.923,0,8900,1214000,4758000,52813,180996
Thailand,1988,17978.24,0,9300,1354000,5112000,53571,205047
Thailand,1989,40781.21,0,9800,1558000,5492000,54317,230043
Thailand,1990,64435.89,0,10300,1783000,5900000,55052,255732
Thailand,1991,126527.4,0,10400,2090000,6683000,55702,277618
Thailand,1992,257241,61.59367,10600,2409000,7570000,56348,300059
Thailand,1993,424553.3,1539.884,10700,2980000,8574000,56988,325215
Thailand,1994,755113.8,30725.29,10900,,9711000,57620,354283
Thailand,1995,1322926,56063.69,11000,,11000000,58241,385584
Thailand,1996,1872214,137019.3,12000,,11200000,58851,406864
Thailand,1997,2228225,379141.2,13959,,15200000,59451,405097
Thailand,1998,1991948,503787.2,16238,,17900000,60037,372509
Thailand,1999,2350089,1305935,18889,,21000000,60609,386776
Thailand,2000,3062104,2304594,,,,61092,407159
Togo,1975,0,0,51,,990.8096,2254,2326
Togo,1976,0,0,63,10000,1475.407,2317,2315
Togo,1977,0,0,75,10000,4876.261,2382,2441
Togo,1978,0,0,91,10000,8230.225,2450,2689
Togo,1979,0,0,108,11000,8966.088,2521,2851
Togo,1980,0,0,125,10000,9632.887,2596,2721
Togo,1981,0,0,185,11000,10596.3,2686,2551
Togo,1982,0,0,274,11000,11589.01,2775,2453
Togo,1983,0,0,405,12000,12615.3,2870,2320
Togo,1984,0,0,600,12000,13664.41,2970,2389
Togo,1985,0,0,620,13000,14732.5,3075,2502
Togo,1986,0,0,630,14000,15782.16,3185,2580
Togo,1987,0,0,657,14000,16815.34,3301,2616
Togo,1988,0,0,685,10000,17813.08,3422,2733
Togo,1989,0,0,714,10000,19724.76,3548,2834
Togo,1990,0,0,745,11000,21526.48,3680,2805
Togo,1991,0,0,766,11000,22300.68,3818,2785
Togo,1992,0,0,798,14736.485,24021.13,3959,2674
Togo,1993,0,0,821,16465.381,24748.52,4105,2235
Togo,1994,0,0,850,20188.578,28301.75,4255,2611
Togo,1995,0,0,880,20303.367,46749.64,4410,2789
Togo,1996,0,472.6375,910,22733.289,66167.58,4571,3059
Togo,1997,2838.172,9476.344,940,23816.006,69177.48,4736,3191
Togo,1998,7210.03,14420.13,970,30200.41,76906.98,4906,3159
Togo,1999,16516.46,29144.96,1000,37080.418,97155.63,5084.92,3144.15
Togo,2000,49265.66,98531.32,,42134.949,246328.3,5287.29,2980.97
Tunisia,1975,0,,775,129000,100000,5704,13952
Tunisia,1976,0,,816,135000,191040,5859,15054
Tunisia,1977,0,,858,144000,212750,6005,15567
Tunisia,1978,0,,903,158000,229920,6136,16571
Tunisia,1979,0,,950,174000,255740,6280,17657
Tunisia,1980,0,,1000,189000,256000,6443,18966
Tunisia,1981,0,,1035,200000,275770,6606,20013
Tunisia,1982,0,,1070,219000,297060,6734,19915
Tunisia,1983,0,,1107,233000,320000,6860,20848
Tunisia,1984,0,,1145,251000,344710,7185,22040
Tunisia,1987,228.8723,,1319,312000,447000,7725,24451
Tunisia,1988,409.247,,1392,333000,500000,7895,24478
Tunisia,1989,642.2031,,1469,,559000,8053,25384
Tunisia,1990,952.9532,,1550,,625000,8207,27387
Tunisia,1991,1238.97,,1600,,657000,8364,28455
Tunisia,1992,1974.023,,1665,,690000,8522,30675
Tunisia,1993,2268.895,,1700,,725000,8680,31349
Tunisia,1994,2708.877,650,1740,,761000,8831,32384
Tunisia,1995,3185.178,1000,1800,,800000,8972,33161
Tunisia,1996,5438.82,2500,2000,,900000,9108,35482
Tunisia,1997,7656.166,4000.087,2060,,920000,9245,37399
Tunisia,1998,38971.75,10000,2120,,940000,9380,39306
Tunisia,1999,55258.59,150000,2190,,961000,9502.81,41224.1
Tunisia,2000,119081.2,250000,,,,9610.73,42502.1
Turkey,1975,0,,4096,1012000,1113650,40530,163510
Turkey,1976,0,,4210,1131000,1769300,41485,180618
Turkey,1977,0,,4251,1379000,2019280,42404,186768
Turkey,1978,0,,4255,1578000,2425610,43317,189577
Turkey,1979,0,,4260,1748000,2913700,44223,188394
Turkey,1980,0,,5000,1902000,3500000,45121,183786
Turkey,1981,0,,5300,2104000,4100000,46222,192709
Turkey,1982,0,,5700,2368000,4900000,47329,199575
Turkey,1983,0,,6100,2665000,5700000,48440,209492
Turkey,1984,0,,6500,3091000,6800000,49554,223552
Turkey,1985,0,,7000,3455000,8000000,50669,233034
Turkey,1986,363.6568,,7400,4222000,8300000,51780,249383
Turkey,1987,5101.776,,7700,4827000,8600000,52884,273031
Turkey,1988,9847.467,,8100,6388000,9000000,53976,278823
Turkey,1989,15608.56,,8600,5862000,9300000,55054,279524
Turkey,1990,31629.3,,9000,6861000,9750000,56125,305395
Turkey,1991,47792.11,,9200,8152000,11100000,57198,308227
Turkey,1992,61366.62,,9400,9406135,12700000,58267,326672
Turkey,1993,84187,5000,9600,10935523,14500000,59330,352945
Turkey,1994,174882.9,30017.83,9800,12201789,16600000,60387,333688
Turkey,1995,437789.5,50075.43,10000,13235620,19000000,61439,357688
Turkey,1996,808602.5,120336.9,11000,14326582,20600000,62486,382743
Turkey,1997,1649359,307370.4,11300,16130817,20900000,63530,411555
Turkey,1998,3599942,462040.8,11600,17413292,21200000,64568,423018
Turkey,1999,8367391,1545411,11900,18600622,21500000,65599,400133
Turkey,2000,16700000,2065153,,18994418,,66620,420019
Turkmenistan,1990,0,,,219880.11,699618.5,3668,13300
Turkmenistan,1991,0,,850,238775.56,754600,3762,12673
Turkmenistan,1992,0,,900,239714.06,770818.9,4032,10778
Turkmenistan,1993,0,,950,245814.27,750988.4,4308,10935
Turkmenistan,1994,0,,1020,283602.63,763473.9,4406,9041
Turkmenistan,1995,0,,1065,300777.94,788802.6,4508,8388
Turkmenistan,1996,0,,1200,318806.63,801258.5,4597,8949
Turkmenistan,1997,2476.909,,1225,350730.34,847102.9,4657,7931
Turkmenistan,1998,3121.142,,1251,368332.19,899549.5,4838,8335
Uganda,1975,0,,250,45000,70400,10891,8541
Uganda,1976,0,,250,46000,71000,11171,8606
Uganda,1977,0,,280,49000,72500,11459,8738
Uganda,1978,0,,320,52000,74000,11757,8260
Uganda,1979,0,,360,48000,70000,12034,7350
Uganda,1980,0,,400,47000,71000,12298,7100
Uganda,1981,0,,500,51000,73000,12597,7373
Uganda,1982,0,,630,55000,75000,12941,7980
Uganda,1983,0,,790,56000,75500,13323,8571
Uganda,1984,0,,1000,57000,76000,13765,7843
Uganda,1985,0,,1250,57000,82700,14232,7999
Uganda,1986,0,,1360,58000,90000,14747,8025
Uganda,1987,0,,1480,59000,107000,15350,8533
Uganda,1988,0,,1610,60000,127000,15991,9148
Uganda,1989,0,,1750,,151000,16627,9815
Uganda,1990,0,,1900,,180000,17227,10206
Uganda,1991,0,,1970,,192000,17833,10308
Uganda,1992,0,,2050,,205000,18465,10628
Uganda,1993,0,,2130,,219000,19150,11520
Uganda,1994,0,,2210,,234000,19846,12131
